id_transacao,cpf_aluno,data_transacao,mes_referencia,valor,curso,cep_cobranca,cidade,uf,bairro,venda_em_feriado,horas_assistidas,tickets_suporte,nps_score,percentual_conclusao,data_processamento_utc
TX-51283,***.679.228-**,2024-11-16,2024-11,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,123.8,2.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51284,***.166.918-**,2024-11-11,2024-11,99.9,Premium,80010010,Curitiba,PR,Centro,False,80.2,4.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51285,***.706.632-**,2024-09-25,2024-09,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51286,***.468.719-**,2024-01-06,2024-01,99.9,,50010000,Recife,PE,Santo Antônio,False,,5.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51287,***.849.912-**,2024-09-05,2024-09,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51288,***.072.024-**,2024-03-07,2024-03,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,102.7,2.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-51289,***.377.294-**,2024-03-26,2024-03,49.9,Básico,80010010,Curitiba,PR,Centro,False,62.3,0.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51290,***.957.773-**,2024-07-07,2024-07,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,140.6,0.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51291,***.329.839-**,2024-12-18,2024-12,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51292,***.234.764-**,2024-05-20,2024-05,49.9,,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51293,***.418.186-**,2024-06-26,2024-06,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51294,***.504.607-**,2024-08-24,2024-08,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51295,***.256.083-**,2024-05-19,2024-05,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,102.1,1.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51296,***.611.776-**,2024-11-01,2024-11,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51297,***.690.696-**,2024-09-15,2024-09,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51298,***.890.737-**,2024-12-24,2024-12,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,1.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51299,***.242.605-**,2024-12-31,2024-12,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51300,***.948.993-**,2024-06-01,2024-06,49.9,Básico,01001000,São Paulo,SP,Sé,False,80.8,1.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51301,***.733.746-**,2024-12-19,2024-12,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51302,***.752.988-**,2024-07-29,2024-07,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51303,***.715.869-**,2024-04-22,2024-04,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51304,***.413.908-**,2024-11-02,2024-11,99.9,Premium,69010000,Manaus,AM,Centro,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51305,***.644.134-**,2024-01-17,2024-01,99.9,Premium,80010010,Curitiba,PR,Centro,False,,4.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-51306,***.062.007-**,2024-10-16,2024-10,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51307,***.091.498-**,2024-08-12,2024-08,49.9,Básico,01001000,São Paulo,SP,Sé,False,14.5,3.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51308,***.097.339-**,2024-06-21,2024-06,49.9,Básico,69010000,Manaus,AM,Centro,False,68.1,5.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-51309,***.473.404-**,2024-10-06,2024-10,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51310,***.747.407-**,2024-01-30,2024-01,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,136.3,4.0,,,2026-06-15T15:36:00.445263+00:00
TX-51311,***.444.544-**,2024-09-10,2024-09,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51312,***.601.579-**,2024-10-28,2024-10,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51313,***.294.455-**,2024-04-17,2024-04,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51314,***.307.562-**,2024-04-11,2024-04,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,51.2,5.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51315,***.421.689-**,2024-06-26,2024-06,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,118.4,5.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-51316,***.713.695-**,2024-04-20,2024-04,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51317,***.900.696-**,2024-11-17,2024-11,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,0.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51318,***.375.679-**,2024-01-06,2024-01,99.9,,69010000,Manaus,AM,Centro,False,56.8,0.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51319,***.416.612-**,2024-05-18,2024-05,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51320,***.715.239-**,2024-10-17,2024-10,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51321,***.197.374-**,2024-08-08,2024-08,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51322,***.172.131-**,2024-09-27,2024-09,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,80.9,2.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51323,***.851.420-**,2024-11-06,2024-11,49.9,Básico,01001000,São Paulo,SP,Sé,False,93.0,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51324,***.429.444-**,2024-02-10,2024-02,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51325,***.805.017-**,2024-01-27,2024-01,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,3.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51326,***.728.476-**,2024-11-07,2024-11,899.0,Anual,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51327,***.442.121-**,2024-01-16,2024-01,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,51.8,0.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51328,***.199.867-**,2024-04-20,2024-04,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,18.3,1.0,,,2026-06-15T15:36:00.445263+00:00
TX-51329,***.537.660-**,2024-10-28,2024-10,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51330,***.852.491-**,2024-05-10,2024-05,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,96.1,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-51331,***.983.104-**,2024-04-22,2024-04,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,8.5,1.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51332,***.572.446-**,2024-10-28,2024-10,99.9,Premium,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51333,***.162.910-**,2024-09-05,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51334,***.423.480-**,2024-12-25,2024-12,99.9,Premium,01001000,São Paulo,SP,Sé,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51335,***.276.981-**,2024-12-19,2024-12,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51336,***.715.238-**,2024-03-12,2024-03,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51337,***.361.498-**,2024-03-26,2024-03,49.9,Básico,69010000,Manaus,AM,Centro,False,145.0,5.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51338,***.811.938-**,2024-02-17,2024-02,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,4.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51339,***.713.219-**,2024-11-20,2024-11,99.9,Premium,70040010,Brasília,DF,Asa Norte,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51340,***.369.678-**,2024-02-10,2024-02,49.9,Básico,69010000,Manaus,AM,Centro,False,59.0,1.0,,,2026-06-15T15:36:00.445263+00:00
TX-51341,***.767.647-**,2024-07-18,2024-07,49.9,Básico,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51342,***.397.855-**,2024-11-06,2024-11,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51343,***.972.787-**,2024-06-02,2024-06,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,137.0,3.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-51344,***.119.236-**,2024-08-04,2024-08,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-51345,***.610.944-**,2024-12-25,2024-12,49.9,Básico,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51346,***.462.873-**,2024-01-22,2024-01,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,123.9,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-51347,***.192.546-**,2024-09-14,2024-09,99.9,Premium,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51348,***.708.317-**,2024-03-04,2024-03,99.9,Premium,01001000,São Paulo,SP,Sé,False,46.8,1.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-51349,***.905.224-**,2024-06-24,2024-06,49.9,Básico,,,,,False,106.5,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-51350,***.113.484-**,2024-11-26,2024-11,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51351,***.844.421-**,2024-02-11,2024-02,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51352,***.793.741-**,2024-12-23,2024-12,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51353,***.173.373-**,2024-03-21,2024-03,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,73.6,4.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51354,***.759.558-**,2024-01-24,2024-01,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51355,***.784.801-**,2024-04-30,2024-04,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51356,***.180.635-**,2024-03-05,2024-03,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,33.7,3.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51357,***.780.774-**,2024-10-20,2024-10,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51358,***.462.873-**,2024-06-02,2024-06,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51359,***.840.858-**,2024-05-03,2024-05,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51360,***.152.911-**,2024-04-21,2024-04,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,True,8.3,5.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51361,***.642.789-**,2024-05-04,2024-05,899.0,Anual,69010000,Manaus,AM,Centro,False,60.7,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-51362,***.951.679-**,2024-11-27,2024-11,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51363,***.632.666-**,2024-01-21,2024-01,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51364,***.657.955-**,2024-02-13,2024-02,49.9,Básico,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51365,***.041.176-**,2024-04-25,2024-04,899.0,Anual,80010010,Curitiba,PR,Centro,False,82.8,3.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51366,***.444.723-**,2024-12-20,2024-12,899.0,Anual,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51367,***.449.021-**,2024-04-16,2024-04,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,58.7,2.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51368,***.902.199-**,2024-02-29,2024-02,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51369,***.871.469-**,2024-03-15,2024-03,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51370,***.570.596-**,2024-11-28,2024-11,99.9,Premium,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51371,***.758.548-**,2024-07-31,2024-07,899.0,Anual,01001000,São Paulo,SP,Sé,False,64.4,3.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51372,***.392.840-**,2024-10-12,2024-10,99.9,Premium,01001000,São Paulo,SP,Sé,True,25.9,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-51373,***.845.826-**,2024-02-12,2024-02,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,46.2,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51374,***.094.940-**,2024-02-15,2024-02,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,147.7,5.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51375,***.334.141-**,2024-07-01,2024-07,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51376,***.576.403-**,2024-05-29,2024-05,49.9,Básico,80010010,Curitiba,PR,Centro,False,129.7,5.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51377,***.118.954-**,2024-01-24,2024-01,49.9,Básico,69010000,Manaus,AM,Centro,False,117.3,3.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51378,***.546.951-**,2024-04-28,2024-04,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51379,***.156.321-**,2024-01-28,2024-01,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,97.6,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51380,***.172.628-**,2024-04-14,2024-04,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,29.7,5.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51381,***.303.033-**,2024-10-08,2024-10,899.0,Anual,50010000,Recife,PE,Santo Antônio,False,42.0,5.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51382,***.276.346-**,2024-12-20,2024-12,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51383,***.899.499-**,2024-01-21,2024-01,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,101.1,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-51384,***.792.651-**,2024-07-08,2024-07,99.9,Premium,01001000,São Paulo,SP,Sé,False,114.9,4.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51385,***.823.733-**,2024-10-11,2024-10,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51386,***.752.835-**,2024-06-25,2024-06,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,109.8,4.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51387,***.074.120-**,2024-12-03,2024-12,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51388,***.762.053-**,2024-08-12,2024-08,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51389,***.894.346-**,2024-07-23,2024-07,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,4.5,3.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-51390,***.747.407-**,2024-10-10,2024-10,899.0,Anual,70040010,Brasília,DF,Asa Norte,False,2.0,2.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51391,***.137.565-**,2024-08-11,2024-08,99.9,,80010010,Curitiba,PR,Centro,False,60.3,5.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51392,***.101.438-**,2024-04-14,2024-04,99.9,Premium,,,,,False,63.7,1.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51393,***.895.138-**,2024-07-04,2024-07,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51394,***.024.286-**,2024-04-28,2024-04,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,123.4,3.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51395,***.638.527-**,2024-07-31,2024-07,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51396,***.537.932-**,2024-08-22,2024-08,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51397,***.962.732-**,2024-07-03,2024-07,49.9,Básico,01001000,São Paulo,SP,Sé,False,26.5,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51398,***.360.244-**,2024-10-19,2024-10,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51399,***.387.402-**,2024-12-23,2024-12,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51400,***.555.625-**,2024-12-03,2024-12,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,27.1,2.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-51401,***.792.749-**,2024-01-21,2024-01,49.9,Básico,01001000,São Paulo,SP,Sé,False,,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-51402,***.853.465-**,2024-01-11,2024-01,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,144.7,5.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-51403,***.899.488-**,2024-03-29,2024-03,99.9,Premium,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-51404,***.179.327-**,2024-12-18,2024-12,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51405,***.173.203-**,2024-02-05,2024-02,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,0.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-51406,***.561.140-**,2024-09-14,2024-09,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51407,***.517.123-**,2024-10-27,2024-10,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51408,***.422.940-**,2024-05-17,2024-05,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51409,***.914.336-**,2024-01-28,2024-01,899.0,Anual,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51410,***.572.446-**,2024-12-18,2024-12,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51411,***.330.365-**,2024-08-10,2024-08,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,31.5,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51412,***.255.398-**,2024-12-18,2024-12,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51413,***.337.220-**,2024-11-23,2024-11,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51414,***.963.099-**,2024-07-28,2024-07,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,34.4,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-51415,***.391.878-**,2024-06-05,2024-06,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51416,***.227.393-**,2024-12-08,2024-12,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51417,***.029.301-**,2024-06-30,2024-06,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51418,***.781.871-**,2024-11-23,2024-11,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51419,***.433.567-**,2024-04-20,2024-04,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51420,***.044.500-**,2024-06-20,2024-06,99.9,Premium,01001000,São Paulo,SP,Sé,False,66.1,1.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51421,***.932.896-**,2024-07-12,2024-07,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,64.9,1.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-51422,***.235.677-**,2024-03-19,2024-03,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51423,***.539.423-**,2024-07-22,2024-07,49.9,Básico,01001000,São Paulo,SP,Sé,False,113.5,0.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51424,***.471.855-**,2024-07-15,2024-07,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51425,***.292.407-**,2024-08-17,2024-08,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51426,***.016.579-**,2024-04-23,2024-04,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51427,***.303.942-**,2024-11-14,2024-11,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51428,***.356.948-**,2024-11-14,2024-11,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51429,***.138.601-**,2024-09-16,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51430,***.443.973-**,2024-05-16,2024-05,49.9,Básico,80010010,Curitiba,PR,Centro,False,29.4,4.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-51431,***.672.562-**,2024-10-20,2024-10,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51432,***.150.252-**,2024-08-15,2024-08,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,60.0,4.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-51433,***.161.369-**,2024-02-10,2024-02,899.0,Anual,80010010,Curitiba,PR,Centro,False,140.5,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51434,***.507.251-**,2024-10-13,2024-10,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51435,***.051.843-**,2024-09-26,2024-09,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51436,***.505.276-**,2024-08-06,2024-08,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51437,***.995.504-**,2024-01-31,2024-01,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,5.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51438,***.878.865-**,2024-03-22,2024-03,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,109.3,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51439,***.669.579-**,2024-10-23,2024-10,899.0,Anual,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51440,***.280.634-**,2024-11-28,2024-11,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51441,***.692.786-**,2024-03-26,2024-03,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,92.1,2.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-51442,***.247.871-**,2024-08-06,2024-08,49.9,Básico,69010000,Manaus,AM,Centro,False,135.5,0.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-51443,***.295.806-**,2024-03-02,2024-03,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51444,***.648.717-**,2024-03-19,2024-03,49.9,,50010000,Recife,PE,Santo Antônio,False,142.4,2.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-51445,***.778.280-**,2024-03-18,2024-03,49.9,Básico,69010000,Manaus,AM,Centro,False,114.6,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-51446,***.182.819-**,2024-09-15,2024-09,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-51447,***.900.109-**,2024-05-16,2024-05,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,79.1,2.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-51448,***.760.146-**,2024-01-02,2024-01,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,False,96.8,2.0,,,2026-06-15T15:36:00.445263+00:00
